x,y,sigma,sigma_vee,psi
-2,0,0.0014070718960981581,0.0014070599560730677,-0.32646280199765942
-2,0.20000000000000001,0.0014052333794209249,0.0014052311382058875,-0.33903592483452311
-2,0.40000000000000002,0.0014034159267488019,0.0014034040657467609,-0.35159704799101865
-2,0.59999999999999998,0.0014016053708667689,0.0014015771911334884,-0.36415681095726748
-2,0.80000000000000004,0.0013997503165202158,0.0013997503165202158,-0.37671657392351632
-2,1,0.0013979809309969623,0.0013979315520800651,-0.38922057944955257
-2,1.2,0.0013961262663202976,0.0013961127876399144,-0.40172458497558877
-2,1.3999999999999999,0.0013943316639031507,0.0013942984474582657,-0.41419817372442308
-2,1.6000000000000001,0.0013924885134976197,0.0013924863194058686,-0.42665655408465353
-2,1.8,0.001390674191353471,0.001390674191353471,-0.43911493444488692
-2,2,0.001388886837787166,0.0013888800724155565,-0.45144950214304896
-2,2.2000000000000002,0.0013871172253264756,0.0013870859534776423,-0.46378406984120951
-2,2.3999999999999999,0.0013853371538892338,0.0013852918345397278,-0.47611863753937156
-2,2.6000000000000001,0.0013835031560262749,0.0013834977156018135,-0.48845320523753211
-2,2.7999999999999998,0.0013817335556132191,0.0013817150464704609,-0.50070905551558142
-2,3,0.001379932377339108,0.001379932377339108,-0.51296490579363219
-1.8,-2.2000000000000002,0.0014271854138305949,0.0014271324719661632,-0.18846425523262794
-1.8,-2,0.0014252142164960875,0.0014252095453709149,-0.20168437557496036
-1.8,-1.8,0.001423350423661687,0.001423295077704501,-0.21484634078155548
-1.8,-1.6000000000000001,0.0014214556061995362,0.0014214199061199659,-0.22773814542523452
-1.8,-1.3999999999999999,0.0014195756351865986,0.0014195464021982281,-0.24061848488718174
-1.8,-1.2,0.0014177128076858618,0.0014176811373020999,-0.25344218104806338
-1.8,-1,0.0014158312099702246,0.0014158252422725522,-0.26620145937620376
-1.8,-0.80000000000000004,0.0014139985364204101,0.0014139803742514731,-0.27888492702112216
-1.8,-0.59999999999999998,0.0014121364145031868,0.0014121364145031868,-0.29156215029059074
-1.8,-0.40000000000000002,0.0014102994623222693,0.0014102956174650168,-0.30421762992800933
-1.8,-0.20000000000000001,0.0014084669157353024,0.0014084550136974647,-0.31687178082993028
-1.8,0,0.0014066541320899375,0.0014066199643072027,-0.32948774538798159
-1.8,0.20000000000000001,0.0014047929344179148,0.0014047903726589221,-0.34206618796991051
-1.8,0.40000000000000002,0.0014029931648395632,0.0014029607810106415,-0.35464463055183937
-1.8,0.59999999999999998,0.0014011522627464777,0.0014011327369245611,-0.36721243364364231
-1.8,0.80000000000000004,0.0013993054666195802,0.0013993054666195802,-0.37977491699038607
-1.8,1,0.0013974923688774375,0.0013974840539185559,-0.39229712930992838
-1.8,1.2,0.0013957089564457792,0.0013956626412175315,-0.4048193416294707
-1.8,1.3999999999999999,0.0013938412285165072,0.0013938412285165072,-0.41734155394901301
-1.8,1.6000000000000001,0.0013920593324760527,0.0013920337775675433,-0.42976777922313963
-1.8,1.8,0.0013902807108534686,0.0013902263266185797,-0.44219400449726476
-1.8,2,0.0013884315170233673,0.0013884222194012017,-0.45459724161673842
-1.8,2.2000000000000002,0.0013866640244935744,0.0013866239386971311,-0.46696042145722361
